"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Meshes/Fish-Aquarium/coral_2.coral_2","49","31","33","1","20.006836","0","33"
"/Game/Meshes/Fish-Aquarium/coral_1.coral_1","49","31","33","1","0.000000","0","33"
"/Game/Meshes/Fish-Aquarium/Material_001.Material_001","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Fish-Aquarium/defaultMat.defaultMat","49","14","14","1","9.770706","0","14"
"/Game/Materials_And_Shaders/M_rayMarchingMatrix.M_rayMarchingMatrix","49","14","14","1","9.323097","0","14"
"/Game/Meshes/Glitch/surveillance_camera_001.surveillance_camera_001","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Glitch/Mat1.Mat1","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Glitch/M_OldTV.M_OldTV","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/Futuristic_Desk/Material.Material","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Painting/Bench_Wood.Bench_Wood","49","14","14","1","8.446110","0","14"
"/Game/Meshes/Painting/Bench_Metal.Bench_Metal","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/Futuristic_Desk/mat_chair.mat_chair","49","14","14","1","9.628447","0","14"
"/Game/Meshes/Futuristic-room/Shelf/ornate_ceramic.ornate_ceramic","49","14","14","1","0.000000","0","14"
"/Game/Meshes/PS1Room/_ncl1_12._ncl1_12","49","14","14","1","9.346381","0","14"
"/Game/Meshes/PS1Room/_ncl1_11._ncl1_11","49","14","14","1","0.000000","0","14"
"/Game/Meshes/PS1Room/_ncl1_10._ncl1_10","49","14","14","1","0.000000","0","14"
"/Game/Meshes/PS1Room/_ncl1_9._ncl1_9","49","14","14","1","0.000000","0","14"
"/Game/Meshes/PS1Room/_ncl1_7._ncl1_7","49","14","14","1","0.000000","0","14"
"/Game/Meshes/PS1Room/_ncl1_6._ncl1_6","49","14","14","1","0.000000","0","14"
"/Game/Meshes/PS1Room/_ncl1_5._ncl1_5","49","14","14","1","0.000000","0","14"
"/Game/Meshes/PS1Room/_ncl1_4._ncl1_4","49","14","14","1","0.000000","0","14"
"/Game/Meshes/PS1Room/_ncl1_8._ncl1_8","49","14","14","1","0.000000","0","14"
"/Game/Meshes/PS1Room/_ncl1_3._ncl1_3","49","14","14","1","0.000000","0","14"
"/Game/Meshes/PS1Room/_ncl1_2._ncl1_2","49","14","14","1","0.000000","0","14"
"/Game/Meshes/PS1Room/UnnamedMaterial.UnnamedMaterial","49","14","14","1","0.000000","0","14"
"/Game/Meshes/PS1Room/Loader_car_Material.Loader_car_Material","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/Futuristic_Desk/Desk_Objects.Desk_Objects","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/Futuristic_Desk/DeskBody.DeskBody","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/Futuristic_Desk/TransparentObjects.TransparentObjects","49","20","20","1","14.507837","0","20"
"/Game/Meshes/Futuristic-room/Weapons/Material_001.Material_001","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/Weapons/UnnamedMaterial.UnnamedMaterial","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/Shelf/leaves.leaves","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/Shelf/green_tea_lable.green_tea_lable","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/Shelf/coffee_lable.coffee_lable","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/BathTub/black_tea_box_indian.black_tea_box_indian","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/Shelf/wood.wood","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/BathTub/metal_pot_for_plant.metal_pot_for_plant","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/Shelf/design_box_lable.design_box_lable","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/Shelf/cork.cork","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/Shelf/chai_box.chai_box","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/Shelf/lable.lable","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/Shelf/cherry_jam.cherry_jam","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/Shelf/herbs_basil.herbs_basil","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/Shelf/darker_gloss_wood.darker_gloss_wood","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/Shelf/folower_petal.folower_petal","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Futuristic-room/Weapons/Material.Material","49","14","14","1","9.251295","0","14"
"/Game/Materials_And_Shaders/M_glitch.M_glitch","49","5","5","1","2.173972","0","5"
"/Game/Meshes/Painting/Trank.Trank","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Painting/Leavs.Leavs","49","31","33","1","20.259823","0","33"
"/Game/Meshes/Painting/Stump_Material.Stump_Material","49","14","14","1","8.960992","0","14"
"/Game/Meshes/Painting/aiStandardSurface1.aiStandardSurface1","49","31","33","1","15.505292","0","33"
"/Game/Meshes/Painting/FlowerMaterial.FlowerMaterial","49","31","33","1","0.000000","0","33"
"/Game/Meshes/Painting/02_2.02_2","49","14","14","1","9.718877","0","14"
"/Game/Meshes/Painting/01_2.01_2","49","14","14","1","0.000000","0","14"
"/Game/Meshes/SandStorm/UnnamedMaterial.UnnamedMaterial","49","14","14","1","0.000000","0","14"
"/Game/Meshes/PS1Room/BeagBan_mat.BeagBan_mat","49","14","14","1","8.779414","0","14"
"/Game/Meshes/PS1Room/BS2_001.BS2_001","49","14","14","1","8.818834","0","14"
"/Game/Meshes/PS1Room/Material_001.Material_001","49","14","14","1","8.994534","0","14"
"/Game/Meshes/PS1Room/DefaultMaterial.DefaultMaterial","49","14","14","1","9.054823","0","14"
"/Game/Meshes/PS1Room/lambert1.lambert1","49","14","14","1","0.000000","0","14"
"/Game/Meshes/PS1Room/NewMat01.NewMat01","49","14","14","1","0.000000","0","14"
"/Game/Meshes/PS1Room/_ncl1_13._ncl1_13","49","14","14","1","0.000000","0","14"
"/Game/Meshes/PS1Room/_ncl1_1._ncl1_1","49","14","14","1","0.000000","0","14"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","26","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","11","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","4","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","49","0","35","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","49","0","23","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","49","0","35","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","49","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","64","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","64","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","64","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","11","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","54","2","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","970","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","33","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","66","6","0.000000","0","5"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","87","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","49","0","35","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","49","0","11","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","49","0","56","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","49","23","23","1","29.298935","0","23"
"/Game/Materials_And_Shaders/M_GlassEffect.M_GlassEffect","49","5","5","1","2.796791","0","5"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","49","23","23","1","25.032501","0","23"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","49","23","23","1","22.268297","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","49","23","23","1","22.365971","0","0"
"/Game/Materials_And_Shaders/M_Sludge.M_Sludge","49","28","29","1","23.924047","0","0"
"/Game/Materials_And_Shaders/M_OutlineHighlightEffect.M_OutlineHighlightEffect","49","6","6","1","3.117080","0","6"
"/Game/Materials_And_Shaders/M_SandStorm.M_SandStorm","49","27","28","1","30.873083","0","28"
"/Game/Materials_And_Shaders/M_SandStorm1.M_SandStorm1","49","8","8","1","4.433522","0","8"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","49","0","11","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","49","0","11","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","49","0","74","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","49","0","46","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","49","0","17","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","49","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","5","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","49","0","14","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","49","0","8","2","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","61","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","49","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","49","0","22","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","4","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","49","0","35","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","0","12","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","100","1","0.000000","0","0"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","49","116","124","2","103.968636","0","124"
"/Game/Materials_And_Shaders/M_Painted1.M_Painted1","49","5","5","1","2.981890","0","5"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","136","6","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","49","0","23","1","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","0","60","2","0.000000","0","60"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","69","3","0.000000","0","23"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","66","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","92","1","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","0","280","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","49","0","96","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","49","0","280","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","49","0","280","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","49","0","280","6","0.000000","0","0"
"/Engine/Engine_MI_Shaders/M_Shader_Complex.M_Shader_Complex","49","0","23","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_SkinBall.M_SkinBall","49","0","23","1","0.000000","0","0"
